Image,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Cluster
waffled_0121.jpg,26179.86522799745,13168414.047602916,32499.671875,19113.515625,18829399.03125,-0.2289995216836735,1073.480198374009,95.875,-94.984375,-182.703125,0.0146085778061224,133.33555777845658,37.421875,-36.6875,11.953125,-0.0016254783163265,267.2267437777798,65.203125,-63.109375,-2.671875,0.5018247767857141,1630.0377422777535,102.484375,-97.9375,401.265625,0
waffled_0154.jpg,15216.854842155615,28706621.430755068,25006.609375,6425.15625,10914832.46875,-0.0974386160714285,1755.9061817167244,155.46875,-147.625,-100.109375,0.0274019451530612,202.1686051519468,59.578125,-58.546875,14.328125,-0.0279823022959183,402.1794182477272,94.84375,-89.25,-16.953125,0.2770830676020409,2900.845322125345,144.609375,-152.453125,243.203125,0
waffled_0085.jpg,24723.211950733414,20188852.279776927,34038.703125,15406.03125,17959793.234375,1.1089014668367347,1722.85212967961,138.171875,-130.984375,764.59375,0.0307461734693877,246.5656972300767,58.015625,-55.328125,18.8125,-0.0168734056122448,737.4045572301417,105.390625,-105.59375,-15.96875,-2.125564413265306,2327.568504670336,121.921875,-136.703125,-1472.75,0
waffled_0120.jpg,29820.08426179846,13033039.589485733,39109.984375,22772.296875,21476079.90625,-0.3676514668367348,913.0863913992544,108.296875,-109.34375,-308.0625,-0.0413775510204081,107.07926619458692,39.296875,-40.421875,-34.34375,0.0182557397959183,204.25060963774868,61.546875,-63.0,10.40625,0.6111702806122448,1440.0929256362908,117.453125,-117.6875,513.09375,0
waffled_0181.jpg,23823.430554846946,52803976.12114898,37646.640625,10849.90625,17042267.84375,-0.5992857142857144,3268.7808496380085,206.390625,-195.3125,-442.90625,-0.0265465561224489,388.1856484968828,77.34375,-76.828125,-23.34375,0.0346157525510204,824.2171300896762,125.828125,-119.265625,20.75,1.1189317602040816,5284.726560640261,200.140625,-213.546875,815.78125,0
waffled_0166.jpg,22107.88509725765,6837566.289252235,29016.171875,18671.859375,16073822.21875,-0.0563066007653061,2770.872129833964,188.875,-198.53125,-55.171875,-0.0737826849489795,456.3874786962545,64.0625,-66.078125,-50.890625,0.256930006377551,1772.331600031603,148.5,-136.8125,169.828125,-0.1087348533163265,2834.414559437352,214.359375,-208.421875,-42.328125,0
waffled_0200.jpg,29027.000797991062,51288396.66462477,37556.296875,13093.65625,21181397.015625,0.0518526785714286,11103.95865566,382.078125,-398.375,-4.03125,-0.0056425382653061,2151.4402744618938,176.25,-182.328125,-10.4375,-0.0191645408163265,5181.816799341826,282.015625,-308.015625,-16.46875,-0.1206329719387755,9825.808447514788,303.78125,-290.984375,-23.25,0
waffled_0186.jpg,22065.054872448974,84083162.4472717,39670.046875,8754.90625,16274063.09375,1.2103906250000005,3284.174596864506,153.6875,-226.84375,844.90625,-0.0175717474489795,370.0844398657951,63.890625,-77.4375,-10.40625,-0.0142171556122448,778.1620942654912,117.1875,-120.609375,-8.15625,-2.4734964923469387,5653.011906577581,241.359375,-174.796875,-1721.03125,0
waffled_0171.jpg,18566.566612723207,6140885.423397847,24045.203125,13913.953125,13487724.765625,0.5387938456632654,1532.1552800253723,120.21875,-129.890625,375.203125,0.0274481823979591,283.6864414143439,54.140625,-56.15625,16.328125,-0.0014899553571428,629.0934276293976,100.59375,-98.953125,-6.421875,-0.995243144132653,1391.00046035144,109.75,-103.0625,-701.421875,0
waffled_0147.jpg,10350.393262914542,5880817.150803564,15137.453125,5925.953125,7483740.609375,0.2065385841836735,412.5727892783119,60.921875,-60.171875,150.84375,-0.0125526147959183,43.80666256060301,23.734375,-23.640625,-8.21875,0.0059486607142857,93.94913049356065,45.5625,-45.28125,4.84375,-0.4507350127551021,698.0880053032103,64.484375,-68.4375,-326.34375,0
waffled_0113.jpg,12325.87461256377,54938477.78425373,22787.109375,4143.1875,8994391.5,0.8077845982142857,1519.4512710737797,130.890625,-137.46875,602.734375,0.0191127232142857,228.90728084591217,54.28125,-55.75,13.203125,0.0216589604591836,652.30449008181,106.5,-105.046875,15.046875,-1.5582310267857145,2083.7986756748896,138.296875,-127.0,-1165.859375,0
waffled_0157.jpg,30213.90434869261,79433776.45488766,43596.84375,11984.90625,21707475.390625,0.0154193239795918,2025.9973289277252,147.25,-146.515625,6.65625,-0.0225813137755102,188.7324869668562,49.4375,-48.640625,-17.59375,-0.0262515943877551,317.2091756161169,73.5625,-73.859375,-19.40625,-0.0985825892857143,3768.36351509934,172.578125,-174.46875,-66.09375,0
waffled_0170.jpg,26285.457425063774,10930578.225360436,32543.71875,19103.65625,18994842.28125,-0.1470918367346939,861.5791489274486,101.5625,-100.140625,-46.4375,0.0046811224489795,136.57265511464948,42.8125,-40.53125,4.5,0.0056154336734693,275.5320493891705,70.5,-70.59375,5.6875,0.3082270408163265,974.255510356606,95.5625,-96.984375,106.375,0
waffled_0167.jpg,27527.35693797831,9752005.954039974,32988.84375,21016.640625,19772373.015625,-0.2672233737244897,1256.55349532401,106.875,-107.75,-174.296875,-0.0438464604591836,191.80621491204025,45.25,-45.640625,-24.796875,-0.0073907844387755,475.7714392269416,85.578125,-84.203125,-4.203125,0.4029073660714286,1505.137064004541,102.625,-101.0,274.203125,0
waffled_0130.jpg,17587.368425542092,45704141.15362191,29984.625,6585.765625,12686431.984375,0.2345089285714287,2464.57228034486,146.546875,-155.046875,169.4375,-0.0129368622448979,350.9806017368252,61.484375,-61.59375,-9.1875,0.0597130102040816,722.05669535781,94.203125,-96.125,43.4375,-0.5078284438775511,3387.1413061187886,161.875,-150.640625,-366.4375,0
waffled_0174.jpg,25423.3615625,11714964.724537987,32838.0625,21831.21875,18202690.84375,-0.4030715880102039,626.6446418952634,74.40625,-89.03125,-231.609375,-0.0121420599489795,103.68418560377674,32.484375,-36.9375,-7.765625,0.0218327487244897,225.85144385359453,60.4375,-59.15625,12.828125,0.7697169961734693,657.6764991788496,78.609375,-70.578125,439.921875,0
waffled_0102.jpg,24890.18350446428,67949804.27352333,37689.046875,9562.203125,18089015.84375,0.8580915178571429,3502.531876608623,176.34375,-214.546875,632.84375,-0.0046237244897959,461.8413969012749,71.984375,-78.734375,-2.375,-0.0363456632653061,1033.550438202263,131.359375,-128.640625,-26.5625,-1.7300542091836737,5246.133273341105,225.578125,-195.921875,-1272.8125,0
waffled_0099.jpg,22390.937690529347,67384428.60256715,37849.765625,8344.546875,16090608.609375,-0.709703443877551,5053.542582808757,208.5625,-218.671875,-394.53125,-0.0807126913265306,535.8607888885815,75.90625,-77.984375,-51.125,-0.0392267219387755,958.426132186296,122.140625,-116.3125,-32.4375,1.1772688137755096,8567.171125029448,241.375,-235.40625,635.6875,0
waffled_0191.jpg,21941.52043048469,64302939.95985122,37151.625,8685.671875,15954199.5625,0.4729400510204082,4568.897025939062,220.8125,-213.546875,450.25,0.076049107142857,529.196739281159,79.875,-80.828125,58.4375,-0.069751275510204,1019.7017408365004,129.375,-129.109375,-48.9375,-0.7177327806122451,7415.436689689192,227.90625,-234.984375,-725.1875,0
waffled_0197.jpg,11781.769546396688,21088959.585206345,22254.046875,3910.625,8413135.984375,-0.1581465242346938,1621.0867374433424,151.765625,-150.6875,-109.640625,-0.0117944834183673,256.08266917084524,63.765625,-62.96875,-8.828125,-0.0277176339285714,554.3596752980121,107.59375,-100.828125,-15.609375,0.2809095982142857,1861.5415443618465,142.625,-138.265625,192.796875,0
waffled_0123.jpg,23492.58243383291,33795593.84313068,33018.921875,12058.359375,16708024.046875,-0.4268973214285715,1936.4363819050816,145.78125,-137.625,-324.09375,0.0040051020408163,294.8711562961234,59.71875,-57.359375,3.03125,0.031922831632653,739.3828292481484,106.0625,-108.203125,22.59375,0.8658099489795918,2479.166465567976,136.875,-143.4375,657.28125,0
waffled_0124.jpg,35813.30060825893,5314422.587412953,40373.15625,30090.34375,25845441.859375,0.1403667091836735,1930.93016530116,128.515625,-113.234375,59.9375,-0.0180022321428571,289.83693060370354,52.8125,-51.765625,-15.71875,0.0162101403061224,930.3972808389572,111.796875,-109.671875,16.53125,-0.3347401147959183,2447.971633170668,105.421875,-124.5625,-167.03125,0
waffled_0131.jpg,27271.68077566965,9512959.564963276,33810.515625,21299.953125,19922874.828125,1.0771125637755103,1490.295840799569,131.21875,-124.953125,891.6875,-0.0314110331632653,289.6650365048092,59.921875,-58.015625,-22.9375,-0.0171556122448979,829.9530083331164,118.65625,-118.6875,-11.28125,-2.2484582270408167,1294.035357564394,105.59375,-110.765625,-1852.1875,0
waffled_0054.jpg,27211.82161670918,36042420.55138103,38006.515625,17323.953125,19406688.4375,-0.6007669005102041,941.4701634904728,112.625,-101.640625,-389.9375,-0.0008641581632653,100.43500678281836,39.9375,-37.015625,0.71875,0.0095711096938775,210.19920400614328,67.09375,-67.640625,6.3125,1.198941326530612,1654.6690763026795,112.609375,-128.46875,782.03125,0
waffled_0165.jpg,22533.3521213329,10996105.919920288,30729.484375,15893.921875,16157065.203125,0.0987962372448979,1621.199801000478,119.125,-125.609375,7.9375,0.0188823341836734,264.485860058065,51.796875,-53.78125,8.1875,-0.0001514668367346,632.6543580047214,96.34375,-96.046875,1.5625,-0.1409454719387753,1845.3240831451249,122.40625,-110.984375,8.6875,0
waffled_0100.jpg,28422.424339126283,31375489.16203302,38660.09375,18824.5,20736378.734375,0.3185347576530614,1289.0669488563524,102.4375,-107.203125,318.5625,0.0089158163265306,199.62365897729788,42.78125,-43.453125,9.78125,-0.013797831632653,528.2105111934969,79.703125,-78.53125,-12.28125,-0.610322066326531,1670.772677362866,113.078125,-106.0625,-607.78125,0
waffled_0101.jpg,23492.762803730864,60225800.49282616,38445.34375,9885.421875,17055464.609375,0.548144929846939,3004.8550712004358,203.828125,-167.765625,342.796875,0.0516908482142857,466.373379697709,78.46875,-74.140625,36.234375,-0.0101012436224489,1117.7103030401963,127.1875,-129.0625,-5.640625,-0.9412173150510204,3769.5044975877154,163.546875,-215.0625,-576.890625,0
waffled_0175.jpg,22211.99640465561,36759683.790551096,31544.328125,12137.203125,16155418.875,0.3683529974489795,461.3039191529896,59.8125,-61.25,155.46875,0.0066788903061224,29.879072161339028,17.59375,-18.328125,5.84375,-0.0063791454081632,68.91815583253072,35.4375,-34.3125,-4.53125,-0.7166693239795916,1114.0532691375338,81.015625,-81.4375,-293.40625,0
waffled_0172.jpg,19867.474415656885,112092012.40428063,40106.828125,8068.96875,14107502.171875,-0.6320854591836733,3017.553581914762,170.203125,-216.96875,-293.4375,-0.0396699617346938,345.73751765849534,67.359375,-72.78125,-24.71875,0.004563137755102,685.412464505512,113.234375,-113.203125,8.8125,1.1451610331632656,5170.446482418622,242.671875,-196.078125,512.71875,0
waffled_0106.jpg,25618.209178890305,116654727.47210737,42619.3125,8997.03125,18058712.84375,-0.527228156887755,2103.315306522064,166.734375,-142.8125,-404.921875,0.0280221619897959,193.02603264952265,50.90625,-50.390625,21.234375,0.0090234375,382.3361922884102,79.890625,-82.1875,8.109375,1.1385227997448977,4282.214370431632,170.015625,-202.265625,873.546875,0
waffled_0116.jpg,29611.98348612882,11487693.80705983,36174.953125,23566.34375,21148369.140625,-0.2084231505102041,314.4333546363331,61.21875,-53.5,-171.6875,0.0015768494897959,27.843575299273088,20.015625,-19.546875,0.375,-0.0004368622448979,63.86852886842396,36.0625,-36.21875,0.15625,0.4215768494897958,632.49256363291,67.34375,-74.890625,344.5,0
waffled_0179.jpg,25342.19477279975,10736833.878646497,30606.75,15662.359375,18174760.578125,-0.0797472895408163,602.4872914311013,92.25,-93.8125,-36.140625,-0.0042689732142857,56.88831890419193,31.71875,-31.65625,-2.703125,-0.0217705676020408,121.09502108736432,56.21875,-56.375,-13.859375,0.1466876594387755,1141.1943872334691,114.6875,-104.1875,64.171875,0
waffled_0098.jpg,23692.977018494897,95502579.94023795,41147.546875,10553.84375,16690584.125,-0.5642984693877551,1695.6758342212556,138.34375,-179.5,-291.6875,0.0033067602040816,176.101269504243,52.796875,-57.3125,4.6875,-0.0052965561224489,380.6595358096236,107.484375,-100.109375,-2.9375,1.1385172193877544,3143.0350482751337,214.625,-163.734375,597.4375,0
waffled_0148.jpg,13781.748177614794,24942857.993416827,23056.25,5482.703125,10022990.71875,0.2767713647959183,11081.527020521884,334.921875,-331.703125,202.875,0.0109933035714285,2742.3101425675504,166.828125,-172.828125,9.3125,0.0140752551020408,13143.516413252451,412.734375,-388.90625,11.46875,-0.520562818877551,6324.396760253867,208.828125,-241.875,-377.8125,0
waffled_0051.jpg,24964.7526044324,22062438.638205778,33551.53125,14813.90625,18557758.703125,0.2855141900510204,12186.425391012574,285.484375,-299.140625,150.328125,0.0021691645408163,2554.0181623830645,133.90625,-138.859375,3.640625,0.0062826849489795,7192.423429585368,244.296875,-266.15625,5.515625,-0.5645208864795919,8268.06866063802,216.71875,-216.828125,-289.734375,0
waffled_0153.jpg,19067.730738998725,88508109.86635292,38583.546875,5616.421875,13652515.578125,-0.461377551020408,3330.537317757657,225.890625,-206.15625,-420.78125,-0.0269945790816326,400.7511899935085,87.3125,-84.765625,-24.625,0.0189716198979591,1041.0384291053042,155.140625,-155.953125,18.9375,0.8417713647959184,5539.252590469546,209.484375,-228.0,767.6875,0
waffled_0133.jpg,25618.550856983416,101309573.50086048,44088.734375,11967.15625,18674476.421875,0.0491462053571428,1472.0987043272578,139.8125,-130.5,35.046875,-0.016727519132653,158.74467018669796,50.90625,-48.171875,-13.515625,0.001945950255102,346.68220839376016,85.921875,-86.546875,1.484375,-0.1484749681122447,2743.034462781254,148.296875,-156.8125,-110.640625,0
waffled_0122.jpg,18455.01699457908,18928084.67855651,28033.3125,9495.0625,13350321.625,0.0089205994897959,2199.3359394482445,153.640625,-130.40625,73.3125,0.0334582270408163,300.25625890742145,59.875,-55.359375,20.5625,-0.0017952806122448,680.5098788279948,105.328125,-105.5625,1.65625,0.0825334821428572,3085.6465321740943,134.125,-160.296875,-84.9375,0
waffled_0075.jpg,26336.4155859375,45509529.37913406,36892.453125,14564.90625,19360767.109375,0.3411543367346938,2599.253070169086,176.3125,-177.015625,256.9375,0.0037643494897959,413.5644756451576,72.640625,-71.609375,4.90625,0.0356855867346938,1063.252748171904,125.359375,-124.65625,31.5625,-0.6710156249999998,3146.681127411349,171.5,-165.84375,-499.15625,0
waffled_0173.jpg,25882.19853555485,43603726.541369855,34708.34375,13617.015625,18751196.203125,-1.2465569196428574,549.1285363479328,76.203125,-86.328125,-939.515625,-0.0392338966836734,44.57625221160293,27.328125,-27.90625,-29.421875,-0.0067163584183673,95.40927871748586,49.328125,-52.53125,-3.640625,2.375412149234694,1191.5183455002066,107.453125,-89.546875,1790.765625,0
waffled_0132.jpg,25125.829266581637,46248481.42866756,35208.390625,12477.859375,17912959.75,0.2017522321428571,986.2458554994988,122.828125,-117.734375,222.8125,0.0361017219387755,131.31535550307814,48.375,-47.8125,25.1875,0.0363026147959183,260.3978493741215,72.859375,-73.953125,24.125,-0.2951992984693876,1481.5091382446444,117.28125,-122.5625,-370.0625,0
waffled_0159.jpg,32826.24221460459,23646489.47510775,39785.84375,23849.203125,23434154.6875,-0.3056529017857141,3377.661525671636,186.515625,-144.609375,-215.765625,-0.028492506377551,731.3079675171562,83.0,-77.875,-20.109375,0.0391143176020408,3261.880458180064,192.984375,-210.25,27.859375,0.5258282844387757,2588.840772342944,84.265625,-130.453125,371.203125,0
waffled_0110.jpg,13017.79961176658,46843251.78722324,22567.875,3466.234375,9389658.015625,-0.2124242665816326,2359.2066795502287,146.4375,-174.0,-162.421875,-0.0171213329081632,226.2323887768525,54.03125,-57.046875,-13.921875,0.0110435267857142,370.319357369854,85.828125,-81.875,13.296875,0.3734845344387756,4300.715773439494,196.78125,-167.375,283.078125,0
waffled_0029.jpg,22731.082838010207,17916987.150320668,31731.859375,15121.078125,16483611.1875,-0.1583537946428571,3078.5127208007,150.875,-162.0625,-98.703125,-0.0125773278061224,416.2195129345113,62.9375,-63.921875,-4.671875,0.0294905931122448,760.729558358293,100.515625,-105.734375,27.609375,0.2789756058673469,3934.452659821551,163.828125,-149.296875,183.390625,0
waffled_0185.jpg,22811.591877391587,51448370.41853401,33144.65625,11394.203125,16255279.734375,-0.3145360331632653,1010.762734096552,106.1875,-127.109375,-282.21875,0.0112707270408163,137.77231795044713,46.28125,-48.359375,7.84375,-0.0110204081632653,359.31187474676886,90.359375,-85.046875,-5.0625,0.6628842474489793,1481.4415021917134,131.421875,-107.453125,587.96875,0
waffled_0161.jpg,33909.311328125,40951453.11333739,42971.8125,24326.8125,24414245.71875,-0.3598086734693876,703.2457404553928,73.03125,-80.53125,-192.4375,-0.0049346301020408,56.03347759763184,25.78125,-26.90625,-0.53125,0.0088360969387755,122.18221609379876,47.859375,-49.078125,5.0625,0.704813456632653,1559.1769093975329,98.9375,-93.25,383.28125,0
waffled_0144.jpg,10195.005322066329,42483867.12179674,23889.765625,1691.921875,7306502.75,-0.6001076211734694,2589.538651742805,165.46875,-162.671875,-238.453125,0.0001108099489795,385.7106899375015,65.09375,-67.625,4.578125,0.0249402104591836,872.72707233904,109.84375,-108.890625,18.234375,1.2005476721938777,3307.3368883766293,164.15625,-167.640625,490.640625,0
waffled_0156.jpg,18317.8914851722,9225730.44909751,23904.609375,13054.796875,13209914.203125,0.1705931122448979,1765.789369064811,116.859375,-122.125,116.5625,-0.0138711734693877,378.11245022419047,56.8125,-56.109375,-10.125,0.0581616709183673,1558.0045399172873,125.296875,-130.34375,42.78125,-0.3827997448979591,1754.991509910585,106.78125,-103.09375,-263.5,0
waffled_0125.jpg,23001.819902742343,101569578.22246568,38550.21875,7929.6875,16469165.5,-0.968203125,4515.786445157699,213.6875,-177.25,-658.28125,0.0033482142857142,484.4587426605287,76.171875,-69.1875,-1.0,0.0246014030612244,910.3447814732958,118.34375,-114.625,14.4375,1.9464508928571436,8110.710718237762,199.921875,-236.890625,1313.5625,0
waffled_0182.jpg,24190.43187739158,22365271.27884029,33538.90625,16625.96875,17326833.203125,-0.2290625,757.5183621502923,89.625,-104.59375,-92.0,-0.0361670918367346,77.24752290573915,33.125,-36.546875,-25.875,-0.0118670280612244,158.24789815091685,62.34375,-59.125,-7.34375,0.3496237244897959,1382.513276323911,116.90625,-103.421875,106.375,0
waffled_0196.jpg,25650.237888233427,84497221.97204436,40954.1875,9813.703125,18610336.453125,0.2962834821428571,3262.108492335388,224.078125,-199.40625,174.75,-0.0308657525510204,557.5595426399484,92.328125,-88.109375,-30.3125,-0.0023150510204081,1486.610096925923,168.140625,-168.59375,-4.34375,-0.6851642219387755,3658.303045300949,187.75,-207.53125,-440.4375,0
waffled_0109.jpg,27455.744960140302,72247463.33115152,42931.390625,14212.5,19872875.125,-0.2645766900510204,1695.7334368482125,158.859375,-127.6875,-203.078125,-0.0780125956632652,205.5909275724551,56.515625,-53.15625,-49.109375,-0.0188034119897959,486.7335772070476,99.96875,-96.125,-13.421875,0.295115593112245,2890.252181401914,128.203125,-181.078125,258.828125,0
waffled_0107.jpg,24952.004726562493,39256063.938706055,34978.890625,14721.25,17902665.453125,-0.6968973214285714,636.030442101598,71.03125,-99.890625,-456.25,-0.0262260841836734,77.00547005869952,30.984375,-35.59375,-22.09375,0.0124314413265306,152.91159876516298,53.84375,-53.859375,8.46875,1.3151163903061227,1020.9638213039487,109.578125,-72.578125,846.21875,0
waffled_0108.jpg,29675.62178651148,108755498.89682418,42248.078125,9420.125,21611174.578125,0.2067418686224489,2089.080802687641,157.6875,-167.265625,131.171875,0.0670942283163265,184.82625763967977,48.796875,-51.265625,42.453125,0.0686073022959183,327.8801374134069,77.9375,-79.1875,46.671875,-0.2122010522959184,4190.300113094763,205.453125,-198.796875,-134.984375,0
waffled_0117.jpg,31613.67674027424,45187450.55518627,41258.125,19032.984375,22591240.734375,-0.2905070153061223,523.9590982283586,87.5625,-66.515625,-302.96875,-0.0004432397959183,59.2307675062962,28.140625,-25.65625,-4.65625,0.0095392219387755,138.04052236917886,50.234375,-50.59375,5.9375,0.57968431122449,945.0512541931586,80.734375,-103.765625,591.96875,0
waffled_0180.jpg,25638.42888313137,54907240.90009967,40668.375,13741.203125,18797645.171875,0.2245097257653061,4532.79635126294,200.328125,-252.78125,151.265625,-0.0298286033163265,569.7585536361395,83.1875,-92.421875,-22.515625,0.034930644132653,1163.622705753747,147.265625,-145.96875,28.890625,-0.5385052614795918,6765.043339755855,252.6875,-201.953125,-370.078125,0
waffled_0127.jpg,23397.197834024228,51391888.55213305,36203.734375,12226.140625,16937145.921875,-0.526665338010204,915.042818432546,100.390625,-97.46875,-290.234375,-0.0225900829081632,96.4229634141292,37.921875,-37.46875,-14.109375,0.007649075255102,203.52575669866565,62.484375,-63.5625,5.890625,0.9855604272959184,1710.947442417018,109.109375,-114.15625,538.140625,0
waffled_0190.jpg,17920.33012037628,15868735.296852732,24551.34375,8412.6875,12950002.546875,0.1079870854591836,2673.1160290117155,166.765625,-158.9375,39.890625,0.0617689732142857,497.0082208569103,72.234375,-70.96875,42.328125,0.0001554528061224,1317.193126607607,134.578125,-138.46875,-6.359375,-0.0306672512755102,2502.156438024237,145.671875,-152.96875,47.203125,0
waffled_0193.jpg,12401.98073182398,43000662.36191838,23418.8125,3679.671875,8963098.71875,0.4724569515306123,3419.720866348413,168.40625,-189.8125,231.875,-0.0244897959183673,530.6266915376243,75.859375,-79.078125,-28.40625,-0.1269116709183674,1645.0973389109515,148.703125,-143.8125,-94.625,-1.0183832908163266,4761.897826595284,175.234375,-167.59375,-548.96875,0
waffled_0143.jpg,24989.80918765944,56553420.58906532,37202.8125,11566.15625,18115972.296875,0.0815991709183673,1379.2227473695043,147.234375,-141.375,10.125,-0.0173182397959183,144.4314040843171,53.28125,-50.203125,-17.46875,0.0121859056122449,253.41842897303528,75.40625,-77.984375,10.1875,-0.2151530612244898,2450.563256162227,153.140625,-159.015625,-72.65625,0
waffled_0114.jpg,17930.244486607142,105048844.55967824,36619.5,5297.734375,12891316.5,0.4319300063775512,1687.556533641622,123.5,-123.296875,284.015625,0.0291191007653061,130.31995499275203,42.890625,-42.609375,19.796875,-0.0074848533163265,289.4749404857757,77.125,-77.734375,-6.203125,-0.7765027104591836,4013.4308118697695,155.40625,-157.890625,-508.640625,0
waffled_0053.jpg,31541.21160076531,27724385.913072173,38384.109375,23472.125,22728327.78125,-2.2598429528061232,2117.686015409473,114.0,-126.578125,-1643.140625,-0.034618144132653,430.27317566756847,55.453125,-57.15625,-29.296875,-0.026945950255102,1179.7694204810905,96.796875,-94.484375,-18.484375,4.4158314732142845,2024.001914969877,106.34375,-88.265625,3198.390625,0
waffled_0129.jpg,27017.575516581623,45969547.15020303,39748.328125,13951.0,19575752.53125,-0.6523038903061222,4320.233609946051,190.4375,-189.359375,-404.1875,-0.0122688137755102,548.4469102026175,73.921875,-74.375,-3.125,-0.0099218749999999,1198.0294551742766,126.078125,-132.921875,1.125,1.2678013392857137,6133.878788627298,196.96875,-203.765625,799.0,0
waffled_0163.jpg,35817.58931122447,25964161.04111876,42254.125,23773.25,25920079.71875,0.1636017219387754,5047.824584425518,238.109375,-231.75,123.65625,0.0099202806122448,586.0872024699183,88.75,-87.640625,7.8125,-0.0161495535714285,962.8168773291892,146.25,-147.921875,-13.78125,-0.2974426020408163,7147.272628579483,229.515625,-234.671875,-223.875,0
waffled_0077.jpg,26388.514753667085,57510373.3818285,40124.921875,15288.03125,19120224.328125,-0.3774744897959183,1739.8120068897897,152.4375,-135.15625,-217.78125,-0.0249840561224489,187.99378938991893,50.96875,-46.96875,-17.84375,-0.0217554209183673,367.6121053422563,79.828125,-82.015625,-15.25,0.6799968112244898,3072.559452922692,159.875,-177.90625,382.03125,0
waffled_0090.jpg,35496.36974489796,69396050.93536732,44951.421875,21115.78125,25476383.65625,1.1350231186224489,2816.0777547925595,188.921875,-188.4375,926.578125,0.1848254145408163,442.9719240955511,73.296875,-69.96875,117.890625,-0.326821588010204,1857.401830795396,142.3125,-146.25,-206.828125,-1.7155699936224489,3699.7267293013897,217.421875,-183.421875,-1499.484375,0
waffled_0138.jpg,27000.41874282525,39990572.498159416,36793.9375,17223.75,19636069.390625,0.0596659757653061,881.6513673044353,86.5625,-104.90625,-153.296875,0.0058282844387755,87.50947005150034,33.703125,-36.046875,1.046875,-0.0224832589285714,176.9165557625322,59.8125,-57.375,-13.296875,-0.1018470982142856,1724.1947586044469,119.09375,-98.046875,309.734375,0
waffled_0128.jpg,12607.059421237243,12918626.854656523,18998.21875,7292.84375,9151928.90625,-0.0059797512755102,327.30619378843625,54.453125,-55.34375,16.578125,-0.0163129783163265,39.14888863205597,20.671875,-21.203125,-11.078125,-0.0080923150510204,92.54812336937242,39.0625,-38.96875,-4.390625,-0.0369794323979591,536.1306006091618,60.546875,-60.640625,-66.390625,0
waffled_0177.jpg,25800.16471221301,203123149.12791532,47310.109375,5773.84375,18555253.515625,-0.1810522959183673,11191.266587838398,410.40625,-348.484375,21.28125,-0.0257716836734693,1406.3801860640751,165.5625,-178.921875,-10.09375,-0.0436926020408163,3550.161155096346,316.0625,-308.21875,-28.03125,0.2847895408163265,19024.22160057821,337.734375,-380.453125,-72.84375,1
waffled_0184.jpg,17940.180323660712,64505341.510371454,33881.875,5607.140625,12827215.25,-0.3946061862244896,3480.6672297660807,210.15625,-208.953125,-374.34375,-0.0093893494897959,661.7749400541114,95.59375,-94.328125,-7.65625,-0.0548150510204081,2299.3757826979645,194.0625,-182.640625,-36.9375,0.7610443239795918,3454.0844001735927,181.59375,-176.40625,725.71875,0
waffled_0056.jpg,23382.520529336743,41130950.1618148,39412.765625,13574.671875,16721873.6875,-1.056960299744898,4629.959164917003,248.625,-257.671875,-874.796875,0.0654583864795918,852.7180873874576,118.609375,-113.125,38.296875,-0.0470766900510204,2488.278040098893,241.609375,-203.40625,-35.953125,2.3102957589285715,4479.039323817916,218.75,-210.796875,1864.484375,0
waffled_0058.jpg,21268.256344866077,113450298.65481928,44212.5,3887.4375,15244902.015625,-1.1376905293367343,13292.879404452204,370.75,-350.546875,-727.171875,-0.0261870216836734,2169.3596428424594,149.546875,-146.671875,-0.828125,-0.0195750956632652,5814.855771808743,261.09375,-237.0625,-17.609375,2.1968199936224484,14987.043958135891,332.171875,-353.734375,1451.859375,0
waffled_0115.jpg,17207.539231505103,114734573.36551145,38396.546875,4596.65625,12394782.4375,-0.1701913265306122,1773.4670077562084,151.734375,-147.40625,-189.65625,0.0027869897959183,109.04064510165036,41.234375,-41.546875,3.78125,-0.0184566326530612,188.4125057404467,64.171875,-65.890625,-12.40625,0.3487436224489794,4161.545972458741,196.375,-202.53125,390.65625,0
waffled_0149.jpg,15140.813744419644,11699937.03576702,22056.34375,9572.3125,10915895.765625,0.2144172512755101,1142.0359223034918,124.953125,-117.359375,143.546875,0.0079823022959183,175.93754965911825,49.390625,-49.078125,5.359375,0.0175438456632653,382.61201801621576,83.5625,-80.09375,11.390625,-0.4048875956632653,1355.7665130015405,109.828125,-121.03125,-271.015625,0
waffled_0158.jpg,24845.85116230867,58126359.61149811,36754.234375,11639.234375,17908677.46875,0.0092243303571429,1032.2454262416293,99.375,-95.125,71.171875,0.0104217155612244,92.5212587638858,35.28125,-36.359375,4.828125,-0.0049944196428571,196.9798846458426,61.046875,-63.234375,-2.140625,0.0128164859693877,2145.3401722748577,111.796875,-119.359375,-127.859375,0
